Effort_Type,Date_Deployed,Date_Retrieved,StartTime_Deployed,EndTime_Deployed,StartTime_Retrieved,EndTime_Retrieved,Weather,Personnel,Management_Area,Waterbody,Site_ID,Site_Name,Index,DistanceMouth,Site_Info,County,Trap_Effort,Trap_Type,Trap_Number,Trap_Info,Bait,Latitude,Longitude,Date_Checked,Year,CAMA_Total,CAMA_Male,CAMA_Female,HEOR,LEAR,HENU,GAAC,CYAG,MEMA,PAHI,PAGR,COAS,OLMA,FLAT,PLST,BAAT,NASS,BROK,SAND,BUBB,ILOB,JELL,TECH,ELFS,MEGR,CAPR,PAMA Present,PAMA,Other_Bycatch,Mortalities,Notes,Data_Source,TrackedChanges
Grid Survey,8/23/21,8/25/21,16:21,16:40,11:30,13:50,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,California Creek,,,Grid Survey; Creek Zone; C2,Whatcom,120,Fukui,1316-G,-,Mackerel,48.958737,-122.734106,8/25/21,2021,0,0,0,X,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,-,-,-,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,16:21,16:40,11:30,13:50,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,California Creek,,,Grid Survey; Creek Zone; C2,Whatcom,120,Minnow,691-P,-,Mackerel,48.958497,-122.734058,8/25/21,2021,0,0,0,X,X,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,-,-,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,16:21,16:40,11:30,13:50,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,California Creek,,,Grid Survey; Creek Zone; C2,Whatcom,120,Fukui,1311-G,-,Mackerel,48.958362,-122.734023,8/25/21,2021,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,16:21,16:40,11:30,13:50,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,California Creek,,,Grid Survey; Creek Zone; C2,Whatcom,120,Minnow,133-P,-,Mackerel,48.95825,-122.733939,8/25/21,2021,0,0,0,X,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,16:21,16:40,11:30,13:50,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,California Creek,,,Grid Survey; Creek Zone; C2,Whatcom,120,Minnow,157-Y,-,Mackerel,48.959144,-122.734224,8/25/21,2021,0,0,0,X,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,16:21,16:40,11:30,13:50,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,California Creek,,,Grid Survey; Creek Zone; C2,Whatcom,120,Minnow,1484-R,-,Mackerel,48.959367,-122.734119,8/25/21,2021,0,0,0,X,X,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,-,-,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,15:08,15:26,11:30,13:50,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,California Creek,,,Grid Survey; Creek Zone; C3,Whatcom,120,Minnow,138-P,-,Mackerel,48.955379,-122.728782,8/25/21,2021,0,0,0,X,-,-,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,15:08,15:26,11:30,13:50,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,California Creek,,,Grid Survey; Creek Zone; C3,Whatcom,120,Minnow,1398-G,-,Mackerel,48.956004,-122.729792,8/25/21,2021,0,0,0,X,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,15:08,15:26,11:30,13:50,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,California Creek,,,Grid Survey; Creek Zone; C3,Whatcom,120,Minnow,1390-G,-,Mackerel,48.956285,-122.730041,8/25/21,2021,0,0,0,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,15:08,15:26,11:30,13:50,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,California Creek,,,Grid Survey; Creek Zone; C3,Whatcom,120,Fukui,1357-G,-,Mackerel,48.956434,-122.730143,8/25/21,2021,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,15:08,15:26,11:30,13:50,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,California Creek,,,Grid Survey; Creek Zone; C3,Whatcom,120,Minnow,1070-B,-,Mackerel,48.95578,-122.729475,8/25/21,2021,0,0,0,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,15:08,15:26,11:30,13:50,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,California Creek,,,Grid Survey; Creek Zone; C4,Whatcom,120,Minnow,1190-B,-,Mackerel,48.953478,-122.721914,8/25/21,2021,0,0,0,-,X,-,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,15:08,15:26,11:30,13:50,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,California Creek,,,Grid Survey; Creek Zone; C4,Whatcom,120,Minnow,1149-B,-,Mackerel,48.953482,-122.722469,8/25/21,2021,0,0,0,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,15:08,15:26,11:30,13:50,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,California Creek,,,Grid Survey; Creek Zone; C4,Whatcom,120,Minnow,378-R,-,Mackerel,48.953798,-122.723773,8/25/21,2021,0,0,0,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,15:00,15:30,11:30,13:50,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,California Creek,,,Grid Survey; Creek Zone; C5,Whatcom,120,Minnow,1184-B,-,Mackerel,48.951451,-122.716074,8/25/21,2021,0,0,0,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,15:00,15:30,11:30,13:50,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,California Creek,,,Grid Survey; Creek Zone; C6,Whatcom,120,Minnow,1198-B,-,Mackerel,48.949869,-122.711472,8/25/21,2021,0,0,0,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Present,,PALE-X; PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,15:00,15:30,11:30,13:50,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,California Creek,,,Grid Survey; Creek Zone; C6,Whatcom,120,Minnow,1136-Y,-,Mackerel,48.94976,-122.711235,8/25/21,2021,0,0,0,-,-,-,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Present,,PALE-X; PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,15:00,15:30,11:30,13:50,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,California Creek,,,Grid Survey; Creek Zone; C6,Whatcom,120,Minnow,174-Y,-,Mackerel,48.949847,-122.710961,8/25/21,2021,0,0,0,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,15:00,15:30,11:30,13:50,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,California Creek,,,Grid Survey; Creek Zone; C6,Whatcom,120,Minnow,1387-P,-,Mackerel,48.949803,-122.711696,8/25/21,2021,0,0,0,X,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,15:00,15:30,11:30,13:50,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,California Creek,,,Grid Survey; Creek Zone; C6,Whatcom,120,Minnow,1179-B,-,Mackerel,48.950013,-122.711858,8/25/21,2021,0,0,0,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,13:49,14:15,14:00,14:15,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D1,Whatcom,120,Fukui,1167-Y,-,Mackerel,48.972367,-122.730471,8/24/21,2021,0,0,0,X,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,-,-,-,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,13:49,14:15,14:00,14:15,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D1,Whatcom,120,Minnow,1111-B,-,Mackerel,48.972349,-122.730695,8/24/21,2021,0,0,0,X,X,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,-,X,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,13:49,14:15,14:00,14:15,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D1,Whatcom,120,Minnow,1113-B,-,Mackerel,48.972366,-122.731087,8/24/21,2021,0,0,0,X,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,13:20,13:40,12:55,13:10,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D2,Whatcom,120,Minnow,1063-B,-,Mackerel,48.971746,-122.722637,8/24/21,2021,0,0,0,X,-,-,-,-,-,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,13:20,13:40,12:55,13:10,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D2,Whatcom,120,Fukui,1374-G,-,Mackerel,48.971612,-122.722701,8/24/21,2021,0,0,0,X,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,13:20,13:40,12:55,13:10,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D2,Whatcom,120,Minnow,1125-Y,-,Mackerel,48.971712,-122.723002,8/24/21,2021,0,0,0,X,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,13:20,13:40,12:55,13:10,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D2,Whatcom,120,Fukui,1375-G,-,Mackerel,48.971838,-122.722621,8/24/21,2021,0,0,0,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,13:20,13:40,12:55,13:10,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D2,Whatcom,120,Minnow,175-Y,-,Mackerel,48.971744,-122.723392,8/24/21,2021,0,0,0,X,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,13:05,13:17,13:20,13:32,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D3,Whatcom,120,Minnow,164-P,-,Mackerel,48.972531,-122.718328,8/24/21,2021,0,0,0,X,X,-,-,-,-,-,-,-,-,X,-,-,-,-,-,-,-,-,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,13:05,13:17,13:20,13:32,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D3,Whatcom,120,Minnow,96-P,-,Mackerel,48.972536,-122.718773,8/24/21,2021,0,0,0,X,X,-,-,-,-,-,-,-,-,-,X,-,-,-,-,-,-,-,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,12:13,12:30,11:55,12:10,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D4,Whatcom,120,Minnow,1116-B,-,Mackerel,48.971568,-122.70669,8/24/21,2021,0,0,0,X,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,12:13,12:30,11:55,12:10,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D4,Whatcom,120,Minnow,1120-B,-,Mackerel,48.971841,-122.706984,8/24/21,2021,0,0,0,X,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,12:13,12:30,11:55,12:10,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D4,Whatcom,120,Minnow,171-P,-,Mackerel,48.971982,-122.707402,8/24/21,2021,0,0,0,X,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,12:13,12:30,11:55,12:10,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D4,Whatcom,120,Minnow,1397-P,-,Mackerel,48.9720431,-122.7078395,8/24/21,2021,0,0,0,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,-,Present,,PAMA-X,-,-,WDFW,Changed lat/long - CB 1/4/2022
Grid Survey,8/23/21,8/25/21,12:13,12:30,11:55,12:10,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D4,Whatcom,120,Fukui,1430-R,-,Mackerel,48.972071,-122.708039,8/24/21,2021,0,0,0,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,12:13,12:30,11:55,12:10,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D4,Whatcom,120,Minnow,1351-G,-,Mackerel,48.972094,-122.708268,8/24/21,2021,0,0,0,X,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,11:38,12:03,12:20,12:35,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D5,Whatcom,120,Minnow,114-Y,-,Mackerel,48.970611,-122.703871,8/24/21,2021,0,0,0,X,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,11:38,12:03,12:20,12:35,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D5,Whatcom,120,Minnow,1117-B,-,Mackerel,48.970496,-122.704328,8/24/21,2021,0,0,0,X,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,11:38,12:03,12:20,12:35,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D5,Whatcom,120,Fukui,166-Y,-,Mackerel,48.970489,-122.704555,8/24/21,2021,0,0,0,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,11:38,12:03,12:20,12:35,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D5,Whatcom,120,Minnow,1151-Y,-,Mackerel,48.97044,-122.70481,8/24/21,2021,0,0,0,X,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,11:38,12:03,12:20,12:35,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D5,Whatcom,120,Minnow,665-P,-,Mackerel,48.970488,-122.705294,8/24/21,2021,0,0,0,X,X,-,-,-,-,-,-,-,-,-,X,-,-,-,-,-,-,-,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,11:38,12:03,12:20,12:35,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D5,Whatcom,120,Fukui,690-P,-,Mackerel,48.970566,-122.705319,8/24/21,2021,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,11:38,12:03,12:20,12:35,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D5,Whatcom,120,Minnow,1109-B,-,Mackerel,48.970642,-122.70526,8/24/21,2021,0,0,0,X,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,13:49,14:15,14:00,14:15,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D1,Whatcom,120,Minnow,1114-B,-,Mackerel,48.972371,-122.73021,8/25/21,2021,0,0,0,X,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,13:49,14:15,14:00,14:15,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D1,Whatcom,120,Minnow,1111-B,-,Mackerel,48.972349,-122.730695,8/25/21,2021,0,0,0,X,X,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,-,-,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,13:49,14:15,14:00,14:15,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D1,Whatcom,120,Minnow,1112-B,-,Mackerel,48.972541,-122.731852,8/25/21,2021,0,0,0,X,X,-,-,-,-,-,-,-,-,-,-,X,X,-,-,-,-,X,-,X,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,13:20,13:40,12:55,13:10,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D2,Whatcom,120,Minnow,1347-G,-,Mackerel,48.971788,-122.722247,8/25/21,2021,0,0,0,X,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,13:20,13:40,12:55,13:10,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D2,Whatcom,120,Minnow,1063-B,-,Mackerel,48.971746,-122.722637,8/25/21,2021,0,0,0,X,X,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,13:20,13:40,12:55,13:10,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D2,Whatcom,120,Minnow,1125-Y,-,Mackerel,48.971712,-122.723002,8/25/21,2021,0,0,0,X,-,-,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,13:20,13:40,12:55,13:10,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D2,Whatcom,120,Minnow,175-Y,-,Mackerel,48.971744,-122.723392,8/25/21,2021,0,0,0,X,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,13:20,13:40,12:55,13:10,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D2,Whatcom,120,Minnow,1192-B,-,Mackerel,48.971866,-122.723799,8/25/21,2021,0,0,0,X,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,13:05,13:17,13:20,13:32,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D3,Whatcom,120,Minnow,661-P,2 night soak,Mackerel,48.97241,-122.717448,8/25/21,2021,0,0,0,X,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,-,Present,,PAMA-X; SYLE-X,-,2 night soak,WDFW,
Grid Survey,8/23/21,8/25/21,13:05,13:17,13:20,13:32,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D3,Whatcom,120,Minnow,1345-G,-,Mackerel,48.972403,-122.71915,8/25/21,2021,0,0,0,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,12:13,12:30,11:55,12:10,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D4,Whatcom,120,Minnow,1120-B,-,Mackerel,48.971841,-122.706984,8/25/21,2021,0,0,0,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,12:13,12:30,11:55,12:10,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D4,Whatcom,120,Minnow,1397-P,-,Mackerel,48.9720431,-122.7078395,8/25/21,2021,0,0,0,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,-,Present,,PAMA-X,-,-,WDFW,Changed lat/long - CB 1/4/2022
Grid Survey,8/23/21,8/25/21,12:13,12:30,11:55,12:10,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D4,Whatcom,120,Minnow,1351-G,-,Mackerel,48.972094,-122.708268,8/25/21,2021,0,0,0,X,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,11:38,12:03,12:20,12:35,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D5,Whatcom,120,Minnow,114-Y,-,Mackerel,48.970611,-122.703871,8/25/21,2021,0,0,0,X,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,11:38,12:03,12:20,12:35,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D5,Whatcom,120,Minnow,1117-B,-,Mackerel,48.970496,-122.704328,8/25/21,2021,0,0,0,X,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,11:38,12:03,12:20,12:35,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D5,Whatcom,120,Minnow,665-P,-,Mackerel,48.970488,-122.705294,8/25/21,2021,0,0,0,X,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,11:38,12:03,12:20,12:35,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D5,Whatcom,120,Minnow,1109-B,-,Mackerel,48.970642,-122.70526,8/25/21,2021,0,0,0,X,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,10:55,11:18,11:30,11:45,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D6,Whatcom,120,Minnow,1110-B,-,Mackerel,48.971133,-122.700823,8/25/21,2021,0,0,0,X,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
Grid Survey,8/23/21,8/25/21,10:55,11:18,11:30,11:45,Sunny,Collaborative Effort,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Grid Survey; Creek Zone; D6,Whatcom,120,Fukui,1101-Y,-,Mackerel,48.971107,-122.70108,8/25/21,2021,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Present,,PAMA-X,-,-,WDFW,
